OLD LGA ID,New LGA-ID,LGA,OLD state id,NEW STATE ID,State,Composite,Wallet,Wallet_ID,Federal Constituency,Federal_Constituency_ID,Senatorial Zone,Senatorial_ID,Geo-Political Zone,Geopolitical_ID,
348,353,Jema'a,19,18,KADUNA,Jema'a_KADUNA,Eyowo,1,JEMA'A/SANGA,158,KADUNA South,55,North-West,3,
349,354,Kachia,19,18,KADUNA,Kachia_KADUNA,Eyowo,1,KACHIA/KAGARKO,159,KADUNA South,55,North-West,3,
350,355,Kaduna North,19,18,KADUNA,Kaduna North_KADUNA,Aku,2,KADUNA NORTH,160,KADUNA Central,53,North-West,3,
351,356,Kaduna South,19,18,KADUNA,Kaduna South_KADUNA,Aku,2,KADUNA SOUTH,161,KADUNA Central,53,North-West,3,
352,357,Kagarko,19,18,KADUNA,Kagarko_KADUNA,Eyowo,1,KACHIA/KAGARKO,159,KADUNA South,55,North-West,3,
353,358,Kajuru,19,18,KADUNA,Kajuru_KADUNA,Aku,2,CHIKUM/KAJURU,155,KADUNA Central,53,North-West,3,
354,359,Kaura,19,18,KADUNA,Kaura_KADUNA,Eyowo,1,KAURA,162,KADUNA South,55,North-West,3,
355,360,Kauru,19,18,KADUNA,Kauru_KADUNA,Eyowo,1,KAURU,163,KADUNA South,55,North-West,3,
356,361,Kubau,19,18,KADUNA,Kubau_KADUNA,Eyowo,1,IKARA/KUBAU,157,KADUNA North,54,North-West,3,
357,362,Kudan,19,18,KADUNA,Kudan_KADUNA,Eyowo,1,MAKARFI/KUDAN,165,KADUNA North,54,North-West,3,
358,363,Lere,19,18,KADUNA,Lere_KADUNA,Eyowo,1,LERE,164,KADUNA North,54,North-West,3,
359,364,Makarfi,19,18,KADUNA,Makarfi_KADUNA,Eyowo,1,MAKARFI/KUDAN,165,KADUNA North,54,North-West,3,
360,365,Sabon Gari,19,18,KADUNA,Sabon Gari_KADUNA,Eyowo,1,SABON GARI,166,KADUNA North,54,North-West,3,
361,366,Sanga,19,18,KADUNA,Sanga_KADUNA,Eyowo,1,JEMA'A/SANGA,158,KADUNA South,55,North-West,3,
362,367,Soba,19,18,KADUNA,Soba_KADUNA,Eyowo,1,SOBA,167,KADUNA North,54,North-West,3,
363,368,Zangon Kataf,19,18,KADUNA,Zangon Kataf_KADUNA,Eyowo,1,ZANGON KATAF/JABA,168,KADUNA South,55,North-West,3,
364,369,Zaria,19,18,KADUNA,Zaria_KADUNA,Eyowo,1,ZARIA FEDERAL,169,KADUNA North,54,North-West,3,
365,370,Ajingi,20,19,KANO,Ajingi_KANO,Aku,2,ALABASU/GAYA/AJINGI,170,KANO South,58,North-West,3,
366,371,Albasu,20,19,KANO,Albasu_KANO,Aku,2,ALABASU/GAYA/AJINGI,170,KANO South,58,North-West,3,
367,372,Bagwai,20,19,KANO,Bagwai_KANO,Aku,2,BAGWAI/SHANONO,171,KANO North,57,North-West,3,
368,373,Bebeji,20,19,KANO,Bebeji_KANO,Aku,2,BEBEJI/KIRU,172,KANO South,58,North-West,3,
369,374,Bichi,20,19,KANO,Bichi_KANO,Aku,2,BICHI,173,KANO North,57,North-West,3,
370,375,Bunkure,20,19,KANO,Bunkure_KANO,Aku,2,RANO/BUNKURE/KIBIYA,188,KANO South,58,North-West,3,
371,376,Dala,20,19,KANO,Dala_KANO,Eyowo,1,DALA,174,KANO Central,56,North-West,3,
372,377,Dambatta,20,19,KANO,Dambatta_KANO,Aku,2,DAMBATTA/MAKODA,175,KANO North,57,North-West,3,
373,378,Dawakin Kudu,20,19,KANO,Dawakin Kudu_KANO,Eyowo,1,DAWAKIN KUDU/WARAWA,176,KANO Central,56,North-West,3,
374,379,Dawakin Tofa,20,19,KANO,Dawakin Tofa_KANO,Aku,2,DAWAKIN-TOFA/TOFA/RIMIN GADO,177,KANO North,57,North-West,3,
375,380,Doguwa,20,19,KANO,Doguwa_KANO,Aku,2,TUDUN-WADA/DOGUWA,192,KANO South,58,North-West,3,
376,381,Fagge,20,19,KANO,Fagge_KANO,Eyowo,1,FAGGE,178,KANO Central,56,North-West,3,
377,382,Gabasawa,20,19,KANO,Gabasawa_KANO,Aku,2,GEZAWA/GABASAWA,179,KANO North,57,North-West,3,
378,383,Garko,20,19,KANO,Garko_KANO,Aku,2,WUDIL/GARKO,193,KANO South,58,North-West,3,
379,384,Garun Mallam,20,19,KANO,Garun Mallam_KANO,Aku,2,KURA/MADOBI/GARUN MALAM,185,KANO North,57,North-West,3,
381,385,Gaya,20,19,KANO,Gaya_KANO,Aku,2,ALABASU/GAYA/AJINGI,170,KANO South,58,North-West,3,
382,386,Gezawa,20,19,KANO,Gezawa_KANO,Eyowo,1,GEZAWA/GABASAWA,179,KANO Central,56,North-West,3,
383,387,Gwale,20,19,KANO,Gwale_KANO,Eyowo,1,GWALE,180,KANO Central,56,North-West,3,
384,388,Gwarzo,20,19,KANO,Gwarzo_KANO,Aku,2,GWARZO/IKABO,181,KANO North,57,North-West,3,
385,389,Kabo,20,19,KANO,Kabo_KANO,Aku,2,GWARZO/IKABO,181,KANO North,57,North-West,3,
386,390,Kano Municipal,20,19,KANO,Kano Municipal_KANO,Eyowo,1,KANO MUNICIPAL,182,KANO Central,56,North-West,3,
387,391,Karaye,20,19,KANO,Karaye_KANO,Aku,2,KARAYE/ROGO,183,KANO North,57,North-West,3,
388,392,Kibiya,20,19,KANO,Kibiya_KANO,Aku,2,RANO/BUNKURE/KIBIYA,188,KANO South,58,North-West,3,
389,393,Kiru,20,19,KANO,Kiru_KANO,Aku,2,BEBEJI/KIRU,172,KANO South,58,North-West,3,
390,394,Kumbotso,20,19,KANO,Kumbotso_KANO,Eyowo,1,KUMBOSTO,184,KANO Central,56,North-West,3,
391,395,Kunchi,20,19,KANO,Kunchi_KANO,Aku,2,TSANYAWA/KUNCHI,191,KANO North,57,North-West,3,
392,396,Kura,20,19,KANO,Kura_KANO,Eyowo,1,KURA/MADOBI/GARUN MALAM,185,KANO Central,56,North-West,3,
393,397,Madobi,20,19,KANO,Madobi_KANO,Eyowo,1,KURA/MADOBI/GARUN MALAM,185,KANO Central,56,North-West,3,
394,398,Makoda,20,19,KANO,Makoda_KANO,Aku,2,DAMBATTA/MAKODA,175,KANO North,57,North-West,3,
395,399,Minjibir,20,19,KANO,Minjibir_KANO,Eyowo,1,MINJIBIR/UNGOGO,186,KANO Central,56,North-West,3,
396,400,Nasarawa,20,19,KANO,Nasarawa_KANO,Eyowo,1,NASARAWA,187,KANO Central,56,North-West,3,
397,401,Rano,20,19,KANO,Rano_KANO,Aku,2,RANO/BUNKURE/KIBIYA,188,KANO South,58,North-West,3,
398,402,Rimin Gado,20,19,KANO,Rimin Gado_KANO,Aku,2,DAWAKIN-TOFA/TOFA/RIMIN GADO,177,KANO North,57,North-West,3,
399,403,Rogo,20,19,KANO,Rogo_KANO,Aku,2,KARAYE/ROGO,183,KANO South,58,North-West,3,
400,404,Shanono,20,19,KANO,Shanono_KANO,Aku,2,BAGWAI/SHANONO,171,KANO North,57,North-West,3,
401,405,Sumaila,20,19,KANO,Sumaila_KANO,Aku,2,SUMAILA/TAKAI,189,KANO South,58,North-West,3,
402,406,Takai,20,19,KANO,Takai_KANO,Aku,2,SUMAILA/TAKAI,189,KANO South,58,North-West,3,
403,407,Tarauni,20,19,KANO,Tarauni_KANO,Eyowo,1,TARAUNI,190,KANO Central,56,North-West,3,
404,408,Tofa,20,19,KANO,Tofa_KANO,Aku,2,DAWAKIN-TOFA/TOFA/RIMIN GADO,177,KANO North,57,North-West,3,
405,409,Tsanyawa,20,19,KANO,Tsanyawa_KANO,Aku,2,TSANYAWA/KUNCHI,191,KANO North,57,North-West,3,
406,410,Tudun Wada,20,19,KANO,Tudun Wada_KANO,Aku,2,TUDUN-WADA/DOGUWA,192,KANO South,58,North-West,3,
407,411,Ungogo,20,19,KANO,Ungogo_KANO,Eyowo,1,MINJIBIR/UNGOGO,186,KANO Central,56,North-West,3,
408,412,Warawa,20,19,KANO,Warawa_KANO,Eyowo,1,DAWAKIN KUDU/WARAWA,176,KANO Central,56,North-West,3,
409,413,Wudil,20,19,KANO,Wudil_KANO,Aku,2,WUDIL/GARKO,193,KANO South,58,North-West,3,
410,414,Bakori,21,20,KATSINA,Bakori_KATSINA,Aku,2,BAKORI/DANJA,194,KATSINA South,61,North-West,3,
411,415,Batagarawa,21,20,KATSINA,Batagarawa_KATSINA,Aku,2,RIMI/CHARANCHI/BATAGARAWA,207,KATSINA Central,59,North-West,3,
412,416,Batsari,21,20,KATSINA,Batsari_KATSINA,Aku,2,SAFANA/BATSARI/DAN-MUSA,208,KATSINA Central,59,North-West,3,
413,417,Baure,21,20,KATSINA,Baure_KATSINA,Aku,2,BAURE/ZANGO,195,KATSINA North,60,North-West,3,
414,418,Bindawa,21,20,KATSINA,Bindawa_KATSINA,Aku,2,MANI/BINDAWA,204,KATSINA North,60,North-West,3,
